image label x y z rx ry rz timestamp
/dados/ufes/20191003/1570118048.856308.bb3.l.png 192 7757399.64233 -364090.654861 0.0 -0.008538 -0.006208 -2.857618 1570118048.856308
/dados/ufes/20191003/1570118049.481002.bb3.l.png 193 7757394.30941 -364092.122732 0.0 -0.005099 -0.00481 -2.876168 1570118049.481002
/dados/ufes/20191003/1570118050.105810.bb3.l.png 194 7757389.09087 -364093.481661 0.0 -0.007553 0.00031 -2.897353 1570118050.105810
/dados/ufes/20191003/1570118050.730552.bb3.l.png 195 7757383.98046 -364094.678861 0.0 -0.000498 0.008827 -2.916856 1570118050.730552
/dados/ufes/20191003/1570118051.230341.bb3.l.png 196 7757378.80814 -364095.780418 0.0 0.0 0.0 -2.934526 1570118051.230341
/dados/ufes/20191003/1570118052.167459.bb3.l.png 197 7757373.72904 -364096.884245 0.0 0.016014 0.017716 -2.939874 1570118052.167459
/dados/ufes/20191003/1570118053.042177.bb3.l.png 198 7757368.50323 -364097.860156 0.0 0.017286 0.028102 -2.962879 1570118053.042177
/dados/ufes/20191003/1570118054.104215.bb3.l.png 199 7757363.38064 -364098.749774 0.0 0.024433 0.038703 -2.974972 1570118054.104215
/dados/ufes/20191003/1570118055.103891.bb3.l.png 200 7757358.42148 -364099.524229 0.0 0.0 0.0 -2.999611 1570118055.103891
/dados/ufes/20191003/1570118056.540788.bb3.l.png 201 7757353.35643 -364100.23383 0.0 0.030034 0.048567 -3.023311 1570118056.540788
/dados/ufes/20191003/1570118057.727835.bb3.l.png 202 7757348.26976 -364100.801627 0.0 0.027615 0.050077 -3.038267 1570118057.727835
/dados/ufes/20191003/1570118058.790005.bb3.l.png 203 7757343.13472 -364101.238418 0.0 0.026144 0.046843 -3.074992 1570118058.790005
/dados/ufes/20191003/1570118059.852078.bb3.l.png 204 7757337.93162 -364101.476548 0.0 0.016635 0.04437 -3.116361 1570118059.852078
/dados/ufes/20191003/1570118060.914226.bb3.l.png 205 7757332.87425 -364101.534567 0.0 0.009518 0.040399 -3.141395 1570118060.914226
/dados/ufes/20191003/1570118060.976696.bb3.l.png 206 7757332.58836 -364101.533749 0.0 0.008806 0.040109 3.140894 1570118060.976696
/dados/ufes/20191003/1570118062.101267.bb3.l.png 207 7757327.33938 -364101.466613 0.0 0.002698 0.035846 3.109647 1570118062.101267
/dados/ufes/20191003/1570118063.225874.bb3.l.png 208 7757322.10124 -364101.223138 0.0 -0.004911 0.032978 3.088189 1570118063.225874
/dados/ufes/20191003/1570118064.287957.bb3.l.png 209 7757316.98023 -364100.865034 0.0 0.0011 0.031117 3.064237 1570118064.287957
/dados/ufes/20191003/1570118065.412549.bb3.l.png 210 7757311.72952 -364100.371345 0.0 0.002944 0.029927 3.043992 1570118065.412549
/dados/ufes/20191003/1570118066.662086.bb3.l.png 211 7757306.68457 -364099.877493 0.0 0.020143 -0.018223 3.036472 1570118066.662086
/dados/ufes/20191003/1570118067.911704.bb3.l.png 212 7757301.59763 -364099.343671 0.0 -0.000166 0.024652 3.032845 1570118067.911704
/dados/ufes/20191003/1570118068.911344.bb3.l.png 213 7757296.38724 -364098.761524 0.0 -0.018132 0.014894 3.022295 1570118068.911344
/dados/ufes/20191003/1570118069.723578.bb3.l.png 214 7757291.31919 -364098.124629 0.0 -0.016676 0.007228 3.012469 1570118069.723578
/dados/ufes/20191003/1570118070.410788.bb3.l.png 215 7757285.20812 -364097.271342 0.0 0.0 0.0 3.013705 1570118070.410788
/dados/ufes/20191003/1570118071.285478.bb3.l.png 216 7757279.9685 -364096.568551 0.0 -0.004811 -0.006931 3.003302 1570118071.285478
/dados/ufes/20191003/1570118071.910277.bb3.l.png 217 7757274.93479 -364095.844139 0.0 -0.011801 -0.008195 2.999862 1570118071.910277
/dados/ufes/20191003/1570118072.535040.bb3.l.png 218 7757269.6739 -364095.09283 0.0 -0.009498 -0.016786 3.000974 1570118072.535040
/dados/ufes/20191003/1570118073.097343.bb3.l.png 219 7757264.62263 -364094.364204 0.0 -0.011657 -0.020371 3.002736 1570118073.097343
/dados/ufes/20191003/1570118073.659625.bb3.l.png 220 7757259.50987 -364093.631986 0.0 -0.006907 -0.020974 3.002925 1570118073.659625
/dados/ufes/20191003/1570118074.221987.bb3.l.png 221 7757254.18997 -364092.843597 0.0 -0.002197 -0.030309 2.993298 1570118074.221987
/dados/ufes/20191003/1570118074.784247.bb3.l.png 222 7757248.77002 -364091.999003 0.0 0.003096 -0.032664 2.984689 1570118074.784247
/dados/ufes/20191003/1570118075.346598.bb3.l.png 223 7757243.3093 -364091.159094 0.0 0.007751 -0.026358 2.981277 1570118075.346598
/dados/ufes/20191003/1570118075.846415.bb3.l.png 224 7757238.32889 -364090.356636 0.0 0.009931 -0.030251 2.974439 1570118075.846415
/dados/ufes/20191003/1570118076.346248.bb3.l.png 225 7757233.36099 -364089.483958 0.0 0.00329 -0.029855 2.964722 1570118076.346248
/dados/ufes/20191003/1570118076.846018.bb3.l.png 226 7757228.40924 -364088.546115 0.0 0.005247 -0.028031 2.950619 1570118076.846018
/dados/ufes/20191003/1570118077.408395.bb3.l.png 227 7757222.87873 -364087.491411 0.0 0.011507 -0.029876 2.947119 1570118077.408395
/dados/ufes/20191003/1570118077.908234.bb3.l.png 228 7757217.96108 -364086.502467 0.0 0.014445 -0.025226 2.944582 1570118077.908234
/dados/ufes/20191003/1570118078.408065.bb3.l.png 229 7757212.99236 -364085.425229 0.0 0.011159 -0.02196 2.932791 1570118078.408065
/dados/ufes/20191003/1570118078.907891.bb3.l.png 230 7757208.06298 -364084.371738 0.0 0.014856 -0.019147 2.922315 1570118078.907891
/dados/ufes/20191003/1570118079.407725.bb3.l.png 231 7757203.16607 -364083.231988 0.0 0.027366 -0.017141 2.911157 1570118079.407725
/dados/ufes/20191003/1570118079.907492.bb3.l.png 232 7757198.24784 -364082.01278 0.0 0.027763 -0.016515 2.909111 1570118079.907492
/dados/ufes/20191003/1570118080.407391.bb3.l.png 233 7757193.29774 -364080.863045 0.0 0.029404 -0.015775 2.922081 1570118080.407391
/dados/ufes/20191003/1570118080.907173.bb3.l.png 234 7757188.35515 -364079.813245 0.0 0.033946 -0.012097 2.951407 1570118080.907173
/dados/ufes/20191003/1570118081.407013.bb3.l.png 235 7757183.33143 -364078.828766 0.0 0.036525 -0.008172 2.983371 1570118081.407013
/dados/ufes/20191003/1570118081.906839.bb3.l.png 236 7757178.29684 -364077.980463 0.0 0.041677 -0.007305 3.00972 1570118081.906839
/dados/ufes/20191003/1570118082.406718.bb3.l.png 237 7757173.28444 -364077.282967 0.0 0.049487 -0.0016 3.034802 1570118082.406718
/dados/ufes/20191003/1570118082.906506.bb3.l.png 238 7757168.09281 -364076.660797 0.0 0.049471 0.006921 3.043331 1570118082.906506
/dados/ufes/20191003/1570118083.406346.bb3.l.png 239 7757163.05049 -364076.100989 0.0 0.054572 0.00573 3.044639 1570118083.406346
/dados/ufes/20191003/1570118083.906212.bb3.l.png 240 7757157.89186 -364075.560241 0.0 0.060839 0.010287 3.047161 1570118083.906212
/dados/ufes/20191003/1570118084.405991.bb3.l.png 241 7757152.72396 -364075.043202 0.0 0.058006 0.011582 3.047739 1570118084.405991
/dados/ufes/20191003/1570118084.905876.bb3.l.png 242 7757147.66429 -364074.547098 0.0 0.053436 0.01204 3.044621 1570118084.905876
/dados/ufes/20191003/1570118085.405673.bb3.l.png 243 7757142.51735 -364074.002234 0.0 0.048876 0.010352 3.038625 1570118085.405673
/dados/ufes/20191003/1570118085.905515.bb3.l.png 244 7757135.35422 -364073.237464 0.0 0.0 0.0 3.035086 1570118085.905515
/dados/ufes/20191003/1570118086.592780.bb3.l.png 245 7757130.2686 -364072.680545 0.0 0.053062 0.009694 3.027852 1570118086.592780
/dados/ufes/20191003/1570118087.092686.bb3.l.png 246 7757125.06274 -364072.051495 0.0 0.058177 0.006197 3.020889 1570118087.092686
/dados/ufes/20191003/1570118087.592527.bb3.l.png 247 7757119.98778 -364071.401295 0.0 0.050896 0.006306 3.018809 1570118087.592527
/dados/ufes/20191003/1570118088.092334.bb3.l.png 248 7757114.877 -364070.738127 0.0 0.045284 0.006455 3.01634 1570118088.092334
/dados/ufes/20191003/1570118088.592225.bb3.l.png 249 7757109.74739 -364070.05199 0.0 0.045459 0.00701 3.018163 1570118088.592225
/dados/ufes/20191003/1570118089.092059.bb3.l.png 250 7757104.76098 -364069.369752 0.0 0.047717 0.00833 3.013401 1570118089.092059
/dados/ufes/20191003/1570118089.591911.bb3.l.png 251 7757099.68921 -364068.67869 0.0 0.052628 0.004431 3.018911 1570118089.591911
/dados/ufes/20191003/1570118090.091728.bb3.l.png 252 7757094.66718 -364068.04236 0.0 0.047118 0.005106 3.025354 1570118090.091728
/dados/ufes/20191003/1570118090.653988.bb3.l.png 253 7757089.15048 -364067.402968 0.0 0.044037 0.009173 3.047456 1570118090.653988
/dados/ufes/20191003/1570118091.216370.bb3.l.png 254 7757083.61609 -364066.975202 0.0 0.052201 0.011351 3.101232 1570118091.216370
/dados/ufes/20191003/1570118091.778646.bb3.l.png 255 7757078.21781 -364066.731258 0.0 0.052275 0.009572 3.128526 1570118091.778646
/dados/ufes/20191003/1570118092.340982.bb3.l.png 256 7757072.67874 -364066.569531 0.0 0.04889 0.019225 3.135014 1570118092.340982
/dados/ufes/20191003/1570118092.903248.bb3.l.png 257 7757067.08731 -364066.451525 0.0 0.040365 0.015596 3.127115 1570118092.903248
/dados/ufes/20191003/1570118093.403094.bb3.l.png 258 7757062.08235 -364066.311509 0.0 0.037722 0.022968 3.111102 1570118093.403094
/dados/ufes/20191003/1570118093.902980.bb3.l.png 259 7757056.98281 -364066.09578 0.0 0.036152 0.014607 3.088352 1570118093.902980
/dados/ufes/20191003/1570118094.402834.bb3.l.png 260 7757051.7191 -364065.793464 0.0 0.032086 0.011336 3.066521 1570118094.402834
/dados/ufes/20191003/1570118094.902672.bb3.l.png 261 7757046.62389 -364065.393793 0.0 0.033468 0.009186 3.047293 1570118094.902672
/dados/ufes/20191003/1570118095.277592.bb3.l.png 262 7757040.60888 -364064.848743 0.0 0.0 0.0 3.036791 1570118095.277592
/dados/ufes/20191003/1570118095.964845.bb3.l.png 263 7757035.31808 -364064.217662 0.0 0.025046 0.006797 3.025449 1570118095.964845
/dados/ufes/20191003/1570118096.464723.bb3.l.png 264 7757030.05029 -364063.581344 0.0 0.026233 0.007868 3.02268 1570118096.464723
/dados/ufes/20191003/1570118096.964498.bb3.l.png 265 7757024.60634 -364062.937111 0.0 0.018667 0.003288 3.019521 1570118096.964498
/dados/ufes/20191003/1570118097.464410.bb3.l.png 266 7757019.17172 -364062.235503 0.0 0.018358 -0.001885 3.015787 1570118097.464410
/dados/ufes/20191003/1570118097.964249.bb3.l.png 267 7757013.8489 -364061.512083 0.0 0.020698 -0.002604 3.010452 1570118097.964249
/dados/ufes/20191003/1570118098.464088.bb3.l.png 268 7757008.39445 -364060.747631 0.0 0.01835 -0.002468 3.008859 1570118098.464088
/dados/ufes/20191003/1570118098.963942.bb3.l.png 269 7757003.10039 -364059.974126 0.0 0.022717 -0.004102 3.004131 1570118098.963942
/dados/ufes/20191003/1570118099.338833.bb3.l.png 270 7756996.97433 -364059.057457 0.0 0.0 0.0 3.00044 1570118099.338833
/dados/ufes/20191003/1570118100.026077.bb3.l.png 271 7756991.71518 -364058.35008 0.0 0.031153 -0.001219 3.004631 1570118100.026077
/dados/ufes/20191003/1570118100.525967.bb3.l.png 272 7756986.53069 -364057.604067 0.0 0.033681 0.000889 3.003197 1570118100.525967
/dados/ufes/20191003/1570118101.025815.bb3.l.png 273 7756981.31543 -364056.901848 0.0 0.035691 0.004597 3.015153 1570118101.025815
/dados/ufes/20191003/1570118101.525609.bb3.l.png 274 7756976.18455 -364056.218568 0.0 0.034287 0.005236 3.019022 1570118101.525609
/dados/ufes/20191003/1570118102.025547.bb3.l.png 275 7756971.05917 -364055.56024 0.0 0.034544 0.007582 3.020241 1570118102.025547
/dados/ufes/20191003/1570118102.525366.bb3.l.png 276 7756966.06808 -364054.893913 0.0 0.035616 0.006895 3.014912 1570118102.525366
/dados/ufes/20191003/1570118103.025192.bb3.l.png 277 7756961.01329 -364054.225099 0.0 0.033882 0.009997 3.015112 1570118103.025192
/dados/ufes/20191003/1570118103.525040.bb3.l.png 278 7756956.02727 -364053.569517 0.0 0.032332 0.014127 3.011837 1570118103.525040
/dados/ufes/20191003/1570118104.087422.bb3.l.png 279 7756950.52994 -364052.798118 0.0 0.0365 0.013868 3.013037 1570118104.087422
/dados/ufes/20191003/1570118104.649663.bb3.l.png 280 7756945.1004 -364052.046987 0.0 0.041615 0.017503 3.011622 1570118104.649663
/dados/ufes/20191003/1570118105.212025.bb3.l.png 281 7756939.80625 -364051.371839 0.0 0.043183 0.019962 3.016996 1570118105.212025
/dados/ufes/20191003/1570118105.774402.bb3.l.png 282 7756934.70437 -364050.699236 0.0 0.032028 0.023242 3.009762 1570118105.774402
/dados/ufes/20191003/1570118106.399208.bb3.l.png 283 7756929.22382 -364049.945889 0.0 0.019997 0.027128 3.006933 1570118106.399208
/dados/ufes/20191003/1570118107.024034.bb3.l.png 284 7756923.9894 -364049.23887 0.0 0.016772 0.032702 3.011757 1570118107.024034
/dados/ufes/20191003/1570118107.711328.bb3.l.png 285 7756918.55993 -364048.481661 0.0 0.015699 0.032965 3.011264 1570118107.711328
/dados/ufes/20191003/1570118108.398613.bb3.l.png 286 7756913.4602 -364047.789254 0.0 0.016371 0.043593 3.013819 1570118108.398613
/dados/ufes/20191003/1570118109.210965.bb3.l.png 287 7756908.26684 -364047.153183 0.0 0.026597 0.052326 3.018788 1570118109.210965
/dados/ufes/20191003/1570118110.210596.bb3.l.png 288 7756902.21226 -364046.302881 0.0 0.0 0.0 3.012579 1570118110.210596
/dados/ufes/20191003/1570118111.585199.bb3.l.png 289 7756897.08274 -364045.658584 0.0 0.024178 0.044462 3.006891 1570118111.585199
/dados/ufes/20191003/1570118112.772323.bb3.l.png 290 7756892.07312 -364044.9942 0.0 0.018872 0.075244 3.006269 1570118112.772323
/dados/ufes/20191003/1570118113.834529.bb3.l.png 291 7756886.95207 -364044.324733 0.0 0.014733 0.053195 3.014788 1570118113.834529
/dados/ufes/20191003/1570118114.771702.bb3.l.png 292 7756881.67361 -364043.610703 0.0 0.005246 0.041502 3.012121 1570118114.771702
/dados/ufes/20191003/1570118115.584022.bb3.l.png 293 7756876.60685 -364042.939599 0.0 -0.002145 0.032231 3.016044 1570118115.584022
/dados/ufes/20191003/1570118116.333827.bb3.l.png 294 7756871.54642 -364042.312027 0.0 -0.006222 0.018231 3.018607 1570118116.333827
/dados/ufes/20191003/1570118117.083603.bb3.l.png 295 7756866.248 -364041.623836 0.0 -0.001104 0.008633 3.016982 1570118117.083603
/dados/ufes/20191003/1570118117.770925.bb3.l.png 296 7756861.09056 -364040.938581 0.0 0.007924 0.005215 3.010976 1570118117.770925
/dados/ufes/20191003/1570118118.458237.bb3.l.png 297 7756855.85291 -364040.232729 0.0 0.012091 -0.000133 3.009767 1570118118.458237
/dados/ufes/20191003/1570118119.145544.bb3.l.png 298 7756850.80278 -364039.511701 0.0 0.017014 0.000199 3.007397 1570118119.145544
/dados/ufes/20191003/1570118119.895327.bb3.l.png 299 7756845.72048 -364038.777895 0.0 0.014951 0.00313 3.003413 1570118119.895327
/dados/ufes/20191003/1570118120.770090.bb3.l.png 300 7756840.58241 -364038.078062 0.0 0.018964 0.012967 3.004484 1570118120.770090
/dados/ufes/20191003/1570118121.957191.bb3.l.png 301 7756835.53556 -364037.304169 0.0 0.031744 0.008411 2.978961 1570118121.957191
/dados/ufes/20191003/1570118123.519301.bb3.l.png 302 7756830.38368 -364036.346341 0.0 0.032652 0.058165 2.956167 1570118123.519301
/dados/ufes/20191003/1570118124.644001.bb3.l.png 303 7756825.32135 -364035.40819 0.0 0.019822 0.022883 2.945963 1570118124.644001
/dados/ufes/20191003/1570118125.581186.bb3.l.png 304 7756820.11613 -364034.332325 0.0 0.009166 0.012903 2.92001 1570118125.581186
/dados/ufes/20191003/1570118126.393571.bb3.l.png 305 7756814.99275 -364033.094039 0.0 0.004788 0.002389 2.893682 1570118126.393571
/dados/ufes/20191003/1570118127.143344.bb3.l.png 306 7756808.59635 -364031.380012 0.0 0.0 0.0 2.866401 1570118127.143344
/dados/ufes/20191003/1570118128.080597.bb3.l.png 307 7756803.62363 -364029.848892 0.0 0.003153 -0.008078 2.830445 1570118128.080597
/dados/ufes/20191003/1570118128.830391.bb3.l.png 308 7756798.66737 -364028.236299 0.0 0.001623 -0.00824 2.821921 1570118128.830391
/dados/ufes/20191003/1570118129.580171.bb3.l.png 309 7756793.70779 -364026.559716 0.0 0.00759 -0.009407 2.81025 1570118129.580171
/dados/ufes/20191003/1570118130.330012.bb3.l.png 310 7756788.88297 -364024.907848 0.0 0.009665 -0.007673 2.80992 1570118130.330012
/dados/ufes/20191003/1570118131.204761.bb3.l.png 311 7756783.90111 -364023.148658 0.0 0.014668 0.004694 2.796561 1570118131.204761
/dados/ufes/20191003/1570118132.266914.bb3.l.png 312 7756779.18207 -364021.386704 0.0 0.021785 0.026115 2.777045 1570118132.266914
/dados/ufes/20191003/1570118134.141411.bb3.l.png 313 7756774.39991 -364019.534572 0.0 0.03437 0.05679 2.781844 1570118134.141411
/dados/ufes/20191003/1570118135.953471.bb3.l.png 314 7756769.53066 -364017.808084 0.0 0.029432 0.047807 2.804308 1570118135.953471
/dados/ufes/20191003/1570118137.078195.bb3.l.png 315 7756764.6722 -364016.081597 0.0 0.020837 0.030307 2.804591 1570118137.078195
/dados/ufes/20191003/1570118138.015456.bb3.l.png 316 7756759.67147 -364014.278754 0.0 0.019159 0.011286 2.803931 1570118138.015456
/dados/ufes/20191003/1570118138.827759.bb3.l.png 317 7756754.75675 -364012.460116 0.0 0.017211 0.003512 2.78159 1570118138.827759
/dados/ufes/20191003/1570118139.577574.bb3.l.png 318 7756749.8402 -364010.495537 0.0 0.004194 -0.01313 2.750202 1570118139.577574
/dados/ufes/20191003/1570118140.264852.bb3.l.png 319 7756744.97818 -364008.445709 0.0 -0.004437 -0.025738 2.72066 1570118140.264852
/dados/ufes/20191003/1570118140.889721.bb3.l.png 320 7756740.39461 -364006.335929 0.0 -0.006769 -0.034479 2.689141 1570118140.889721
/dados/ufes/20191003/1570118141.514559.bb3.l.png 321 7756735.53962 -364003.960114 0.0 -0.008907 -0.044674 2.669236 1570118141.514559
/dados/ufes/20191003/1570118142.076843.bb3.l.png 322 7756731.06625 -364001.648553 0.0 -0.008853 -0.052803 2.655684 1570118142.076843
/dados/ufes/20191003/1570118142.639250.bb3.l.png 323 7756726.31899 -363999.088058 0.0 -0.010388 -0.056824 2.640947 1570118142.639250
/dados/ufes/20191003/1570118143.201690.bb3.l.png 324 7756721.59274 -363996.454314 0.0 -0.010464 -0.062117 2.624468 1570118143.201690
/dados/ufes/20191003/1570118143.701515.bb3.l.png 325 7756717.22301 -363993.911423 0.0 -0.004076 -0.064991 2.60957 1570118143.701515
/dados/ufes/20191003/1570118144.201385.bb3.l.png 326 7756712.84064 -363991.347754 0.0 -0.000463 -0.066389 2.601373 1570118144.201385
/dados/ufes/20191003/1570118144.701229.bb3.l.png 327 7756708.29399 -363988.594834 0.0 0.000771 -0.065441 2.593264 1570118144.701229
/dados/ufes/20191003/1570118145.201117.bb3.l.png 328 7756703.66681 -363985.797759 0.0 0.00521 -0.069022 2.595801 1570118145.201117
/dados/ufes/20191003/1570118145.701005.bb3.l.png 329 7756699.03356 -363982.886889 0.0 0.002644 -0.068577 2.588553 1570118145.701005
/dados/ufes/20191003/1570118146.200871.bb3.l.png 330 7756694.21551 -363979.928194 0.0 0.005611 -0.065927 2.591526 1570118146.200871
/dados/ufes/20191003/1570118146.700740.bb3.l.png 331 7756689.4764 -363976.996083 0.0 0.007742 -0.058692 2.589289 1570118146.700740
/dados/ufes/20191003/1570118147.200580.bb3.l.png 332 7756684.71903 -363974.0323 0.0 0.006492 -0.058486 2.588159 1570118147.200580
/dados/ufes/20191003/1570118147.637987.bb3.l.png 333 7756680.43418 -363971.379514 0.0 0.006734 -0.05348 2.593117 1570118147.637987
/dados/ufes/20191003/1570118147.950434.bb3.l.png 334 7756675.59907 -363968.225999 0.0 0.0 0.0 2.581202 1570118147.950434
/dados/ufes/20191003/1570118148.575287.bb3.l.png 335 7756671.33018 -363965.620752 0.0 0.004669 -0.041759 2.587332 1570118148.575287
/dados/ufes/20191003/1570118149.075135.bb3.l.png 336 7756666.53089 -363962.608407 0.0 0.007172 -0.036468 2.591111 1570118149.075135
/dados/ufes/20191003/1570118149.575013.bb3.l.png 337 7756661.67564 -363959.592696 0.0 0.010253 -0.032418 2.594786 1570118149.575013
/dados/ufes/20191003/1570118150.012419.bb3.l.png 338 7756657.40489 -363956.990769 0.0 0.01458 -0.029134 2.599117 1570118150.012419
/dados/ufes/20191003/1570118150.512303.bb3.l.png 339 7756652.57933 -363954.131996 0.0 0.017489 -0.021552 2.607261 1570118150.512303
/dados/ufes/20191003/1570118151.012175.bb3.l.png 340 7756647.73856 -363951.145826 0.0 0.016514 -0.015055 2.597071 1570118151.012175
/dados/ufes/20191003/1570118151.512049.bb3.l.png 341 7756642.9351 -363948.208069 0.0 0.01893 -0.011642 2.597401 1570118151.512049
/dados/ufes/20191003/1570118152.011918.bb3.l.png 342 7756638.21873 -363945.304682 0.0 0.023114 -0.006564 2.596925 1570118152.011918
/dados/ufes/20191003/1570118152.511749.bb3.l.png 343 7756633.49255 -363942.39657 0.0 0.026293 -0.000989 2.591966 1570118152.511749
/dados/ufes/20191003/1570118153.011712.bb3.l.png 344 7756628.80713 -363939.516493 0.0 0.02856 0.003404 2.594439 1570118153.011712
/dados/ufes/20191003/1570118153.511561.bb3.l.png 345 7756624.14827 -363936.631203 0.0 0.026981 0.00661 2.586767 1570118153.511561
/dados/ufes/20191003/1570118154.011393.bb3.l.png 346 7756619.51876 -363933.746339 0.0 0.028093 0.010719 2.585852 1570118154.011393
/dados/ufes/20191003/1570118154.511330.bb3.l.png 347 7756614.87839 -363930.870674 0.0 0.026419 0.015335 2.588138 1570118154.511330
/dados/ufes/20191003/1570118155.011124.bb3.l.png 348 7756610.24605 -363928.036707 0.0 0.026585 0.014258 2.59345 1570118155.011124
/dados/ufes/20191003/1570118155.511081.bb3.l.png 349 7756605.67824 -363925.219511 0.0 0.032764 0.020594 2.596385 1570118155.511081
/dados/ufes/20191003/1570118156.010900.bb3.l.png 350 7756601.03793 -363922.348852 0.0 0.031387 0.01923 2.597766 1570118156.010900
/dados/ufes/20191003/1570118156.385868.bb3.l.png 351 7756595.90677 -363919.129143 0.0 0.0 0.0 2.585215 1570118156.385868
/dados/ufes/20191003/1570118157.073152.bb3.l.png 352 7756591.40453 -363916.406125 0.0 0.03554 0.024034 2.594969 1570118157.073152
/dados/ufes/20191003/1570118157.573020.bb3.l.png 353 7756586.84161 -363913.589207 0.0 0.028384 0.028773 2.591836 1570118157.573020
/dados/ufes/20191003/1570118158.072927.bb3.l.png 354 7756582.45596 -363910.860731 0.0 0.026558 0.02699 2.587799 1570118158.072927
/dados/ufes/20191003/1570118158.572819.bb3.l.png 355 7756578.22042 -363908.198894 0.0 0.02744 0.026725 2.585929 1570118158.572819
/dados/ufes/20191003/1570118159.135193.bb3.l.png 356 7756573.56092 -363905.304822 0.0 0.029941 0.032413 2.590479 1570118159.135193
/dados/ufes/20191003/1570118159.697514.bb3.l.png 357 7756569.02888 -363902.520988 0.0 0.033446 0.039859 2.594498 1570118159.697514
/dados/ufes/20191003/1570118160.259932.bb3.l.png 358 7756564.7348 -363899.927635 0.0 0.031226 0.042783 2.593423 1570118160.259932
/dados/ufes/20191003/1570118160.884792.bb3.l.png 359 7756560.11263 -363897.05672 0.0 0.033158 0.04821 2.579581 1570118160.884792
/dados/ufes/20191003/1570118161.509709.bb3.l.png 360 7756555.89807 -363894.297616 0.0 0.029316 0.05117 2.543349 1570118161.509709
/dados/ufes/20191003/1570118162.196978.bb3.l.png 361 7756551.55786 -363891.213508 0.0 0.020401 0.053787 2.482415 1570118162.196978
/dados/ufes/20191003/1570118162.884310.bb3.l.png 362 7756547.49989 -363887.85238 0.0 0.014736 0.058491 2.389689 1570118162.884310
/dados/ufes/20191003/1570118163.571648.bb3.l.png 363 7756543.84093 -363884.288939 0.0 0.005516 0.057615 2.304247 1570118163.571648
/dados/ufes/20191003/1570118164.321418.bb3.l.png 364 7756540.55904 -363880.395674 0.0 0.005657 0.061336 2.201374 1570118164.321418
/dados/ufes/20191003/1570118165.008817.bb3.l.png 365 7756537.56903 -363876.212072 0.0 0.0 0.0 2.104196 1570118165.008817
/dados/ufes/20191003/1570118166.383466.bb3.l.png 366 7756535.21377 -363871.658223 0.0 0.004003 0.086759 2.000044 1570118166.383466
/dados/ufes/20191003/1570118168.445562.bb3.l.png 367 7756533.09325 -363867.002009 0.0 -0.001223 0.078648 2.000424 1570118168.445562
/dados/ufes/20191003/1570118169.882657.bb3.l.png 368 7756530.94127 -363862.360107 0.0 -0.009248 0.05761 1.985864 1570118169.882657
/dados/ufes/20191003/1570118170.944913.bb3.l.png 369 7756529.07373 -363857.570404 0.0 -0.016375 0.038812 1.890753 1570118170.944913
/dados/ufes/20191003/1570118171.819669.bb3.l.png 370 7756527.73826 -363852.703811 0.0 -0.018924 0.014658 1.778038 1570118171.819669
/dados/ufes/20191003/1570118172.632022.bb3.l.png 371 7756526.90046 -363847.610083 0.0 -0.011342 0.00176 1.662643 1570118172.632022
/dados/ufes/20191003/1570118173.381806.bb3.l.png 372 7756526.61029 -363842.51948 0.0 -0.003544 -0.01176 1.562779 1570118173.381806
/dados/ufes/20191003/1570118174.069145.bb3.l.png 373 7756526.79322 -363837.512768 0.0 0.002334 -0.026479 1.493961 1570118174.069145
/dados/ufes/20191003/1570118174.756575.bb3.l.png 374 7756527.21891 -363832.179218 0.0 0.011468 -0.029485 1.466103 1570118174.756575
/dados/ufes/20191003/1570118175.443952.bb3.l.png 375 7756527.79917 -363826.712124 0.0 0.005355 -0.008275 1.446011 1570118175.443952
/dados/ufes/20191003/1570118176.068767.bb3.l.png 376 7756528.44175 -363821.629608 0.0 0.020554 -0.035568 1.440683 1570118176.068767
/dados/ufes/20191003/1570118176.693757.bb3.l.png 377 7756529.15434 -363816.483858 0.0 0.017111 -0.032547 1.433042 1570118176.693757
/dados/ufes/20191003/1570118177.318461.bb3.l.png 378 7756529.93788 -363811.2074 0.0 0.018765 -0.034728 1.423572 1570118177.318461
/dados/ufes/20191003/1570118177.755837.bb3.l.png 379 7756530.75958 -363805.792936 0.0 0.0 0.0 1.415575 1570118177.755837
/dados/ufes/20191003/1570118178.380728.bb3.l.png 380 7756531.62516 -363800.369919 0.0 0.0 0.0 1.404495 1570118178.380728
/dados/ufes/20191003/1570118179.193074.bb3.l.png 381 7756532.63816 -363795.029017 0.0 0.016719 -0.037573 1.370146 1570118179.193074
/dados/ufes/20191003/1570118179.817960.bb3.l.png 382 7756533.85347 -363789.678311 0.0 0.002395 -0.029374 1.305156 1570118179.817960
/dados/ufes/20191003/1570118180.442729.bb3.l.png 383 7756535.3732 -363784.411164 0.0 -0.000925 -0.028039 1.238311 1570118180.442729
/dados/ufes/20191003/1570118181.067658.bb3.l.png 384 7756537.25497 -363779.276939 0.0 -0.004317 -0.039376 1.164522 1570118181.067658
/dados/ufes/20191003/1570118181.692527.bb3.l.png 385 7756539.55474 -363774.32976 0.0 -0.007226 -0.029568 1.064817 1570118181.692527
/dados/ufes/20191003/1570118182.317375.bb3.l.png 386 7756542.33233 -363769.552203 0.0 -0.02492 -0.034662 0.975223 1570118182.317375
