image label x y z rx ry rz timestamp
/dados/ufes/20160825/1472150019.501724.bb3.l.png 191 7757404.33633 -364089.318081 0.0 -0.014082 0.022614 -2.860289 1472150019.501724
/dados/ufes/20160825/1472150020.062284.bb3.l.png 192 7757399.58841 -364090.602787 0.0 -0.01603 0.019256 -2.876733 1472150020.062284
/dados/ufes/20160825/1472150020.687375.bb3.l.png 193 7757394.41708 -364091.960519 0.0 -0.012268 0.017485 -2.891924 1472150020.687375
/dados/ufes/20160825/1472150021.312412.bb3.l.png 194 7757389.09657 -364093.270043 0.0 -0.015456 0.018627 -2.90691 1472150021.312412
/dados/ufes/20160825/1472150021.880146.bb3.l.png 195 7757384.17886 -364094.390322 0.0 -0.010939 0.020169 -2.91496 1472150021.880146
/dados/ufes/20160825/1472150022.570349.bb3.l.png 196 7757378.5606 -364095.596441 0.0 -0.001827 0.019933 -2.925896 1472150022.570349
/dados/ufes/20160825/1472150023.187438.bb3.l.png 197 7757373.88077 -364096.583048 0.0 0.005593 0.027682 -2.941697 1472150023.187438
/dados/ufes/20160825/1472150024.003245.bb3.l.png 198 7757368.57123 -364097.553087 0.0 0.006145 0.037398 -2.951542 1472150024.003245
/dados/ufes/20160825/1472150025.064414.bb3.l.png 199 7757363.3878 -364098.443418 0.0 0.018471 0.051635 -2.973503 1472150025.064414
/dados/ufes/20160825/1472150026.510224.bb3.l.png 200 7757358.33438 -364099.241227 0.0 0.039649 0.003656 -2.986922 1472150026.510224
/dados/ufes/20160825/1472150027.887348.bb3.l.png 201 7757353.27446 -364099.936284 0.0 0.027628 0.057884 -3.004926 1472150027.887348
/dados/ufes/20160825/1472150029.216041.bb3.l.png 202 7757348.28227 -364100.516219 0.0 0.029613 0.068946 -3.029855 1472150029.216041
/dados/ufes/20160825/1472150030.694454.bb3.l.png 203 7757343.18409 -364101.031538 0.0 0.031025 0.07143 -3.045923 1472150030.694454
/dados/ufes/20160825/1472150033.198776.bb3.l.png 204 7757337.94849 -364101.396867 0.0 0.026911 0.072614 -3.089994 1472150033.198776
/dados/ufes/20160825/1472150035.063560.bb3.l.png 205 7757332.81436 -364101.457633 0.0 0.00839 0.055766 -3.137409 1472150035.063560
/dados/ufes/20160825/1472150035.127990.bb3.l.png 206 7757332.60786 -364101.453358 0.0 0.007422 0.055185 -3.140514 1472150035.127990
/dados/ufes/20160825/1472150036.312765.bb3.l.png 207 7757327.23947 -364101.338632 0.0 -0.007069 0.03924 3.11877 1472150036.312765
/dados/ufes/20160825/1472150037.319842.bb3.l.png 208 7757322.16021 -364101.097757 0.0 -0.018684 0.02948 3.102322 1472150037.319842
/dados/ufes/20160825/1472150038.383135.bb3.l.png 209 7757316.84374 -364100.746452 0.0 -0.014363 0.025687 3.078959 1472150038.383135
/dados/ufes/20160825/1472150039.588440.bb3.l.png 210 7757311.77612 -364100.355639 0.0 -0.006609 0.027455 3.063883 1472150039.588440
/dados/ufes/20160825/1472150041.375223.bb3.l.png 211 7757306.64827 -364099.891337 0.0 0.014449 0.00212 3.058741 1472150041.375223
/dados/ufes/20160825/1472150042.753973.bb3.l.png 212 7757301.50698 -364099.43081 0.0 -0.002549 0.027144 3.046978 1472150042.753973
/dados/ufes/20160825/1472150043.766012.bb3.l.png 213 7757296.26262 -364098.814494 0.0 -0.02239 0.013217 3.023354 1472150043.766012
/dados/ufes/20160825/1472150044.570019.bb3.l.png 214 7757291.38401 -364098.178685 0.0 -0.018867 0.00204 3.010508 1472150044.570019
/dados/ufes/20160825/1472150045.500284.bb3.l.png 215 7757285.01979 -364097.244612 0.0 -0.008326 -0.006898 3.009654 1472150045.500284
/dados/ufes/20160825/1472150046.187922.bb3.l.png 216 7757279.9969 -364096.516608 0.0 -0.004761 -0.013077 3.008241 1472150046.187922
/dados/ufes/20160825/1472150046.812911.bb3.l.png 217 7757275.04033 -364095.767431 0.0 -0.01165 -0.012744 3.006468 1472150046.812911
/dados/ufes/20160825/1472150047.440373.bb3.l.png 218 7757269.79836 -364095.039789 0.0 -0.011466 -0.021806 3.006778 1472150047.440373
/dados/ufes/20160825/1472150048.001983.bb3.l.png 219 7757264.83645 -364094.26988 0.0 -0.011841 -0.024708 2.999681 1472150048.001983
/dados/ufes/20160825/1472150048.569412.bb3.l.png 220 7757259.77433 -364093.536335 0.0 -0.003228 -0.02501 3.006283 1472150048.569412
/dados/ufes/20160825/1472150049.187989.bb3.l.png 221 7757254.00884 -364092.639261 0.0 -0.00047 -0.029464 2.997606 1472150049.187989
/dados/ufes/20160825/1472150049.750501.bb3.l.png 222 7757248.71301 -364091.774861 0.0 0.007507 -0.033556 2.994919 1472150049.750501
/dados/ufes/20160825/1472150050.318523.bb3.l.png 223 7757243.26121 -364090.926913 0.0 0.011933 -0.027288 2.990547 1472150050.318523
/dados/ufes/20160825/1472150050.822532.bb3.l.png 224 7757238.40784 -364090.087525 0.0 0.01316 -0.029627 2.978078 1472150050.822532
/dados/ufes/20160825/1472150051.315896.bb3.l.png 225 7757233.54755 -364089.227175 0.0 0.00834 -0.030724 2.965831 1472150051.315896
/dados/ufes/20160825/1472150051.818365.bb3.l.png 226 7757228.72221 -364088.249089 0.0 0.007803 -0.026795 2.950129 1472150051.818365
/dados/ufes/20160825/1472150052.382326.bb3.l.png 227 7757223.14529 -364087.061178 0.0 0.012043 -0.029578 2.930061 1472150052.382326
/dados/ufes/20160825/1472150052.875609.bb3.l.png 228 7757218.27043 -364085.953865 0.0 0.014677 -0.028263 2.917205 1472150052.875609
/dados/ufes/20160825/1472150053.375440.bb3.l.png 229 7757213.16059 -364084.722193 0.0 0.024966 -0.021 2.911163 1472150053.375440
/dados/ufes/20160825/1472150053.878843.bb3.l.png 230 7757208.02115 -364083.41239 0.0 0.027763 -0.020176 2.917747 1472150053.878843
/dados/ufes/20160825/1472150054.322121.bb3.l.png 231 7757203.51059 -364082.336016 0.0 0.032126 -0.020567 2.919813 1472150054.322121
/dados/ufes/20160825/1472150054.830982.bb3.l.png 232 7757198.35352 -364081.120998 0.0 0.031137 -0.017869 2.921478 1472150054.830982
/dados/ufes/20160825/1472150055.316385.bb3.l.png 233 7757193.42429 -364079.986206 0.0 0.030189 -0.015865 2.932889 1472150055.316385
/dados/ufes/20160825/1472150055.815446.bb3.l.png 234 7757188.29452 -364078.886095 0.0 0.040846 -0.012376 2.957324 1472150055.815446
/dados/ufes/20160825/1472150056.313158.bb3.l.png 235 7757183.19355 -364077.972699 0.0 0.043212 -0.007681 2.98554 1472150056.313158
/dados/ufes/20160825/1472150056.756240.bb3.l.png 236 7757178.58628 -364077.202124 0.0 0.050686 -0.007366 3.021025 1472150056.756240
/dados/ufes/20160825/1472150057.258266.bb3.l.png 237 7757173.36646 -364076.598459 0.0 0.05881 -0.002331 3.047628 1472150057.258266
/dados/ufes/20160825/1472150057.750590.bb3.l.png 238 7757168.26298 -364076.13454 0.0 0.056948 0.007329 3.062347 1472150057.750590
/dados/ufes/20160825/1472150058.255754.bb3.l.png 239 7757162.9277 -364075.676071 0.0 0.062911 0.011241 3.069358 1472150058.255754
/dados/ufes/20160825/1472150058.754327.bb3.l.png 240 7757157.7331 -364075.244297 0.0 0.062985 0.010913 3.069891 1472150058.754327
/dados/ufes/20160825/1472150059.209506.bb3.l.png 241 7757152.95165 -364074.864319 0.0 0.062008 0.01438 3.068042 1472150059.209506
/dados/ufes/20160825/1472150059.712089.bb3.l.png 242 7757147.69818 -364074.416728 0.0 0.055965 0.016931 3.064649 1472150059.712089
/dados/ufes/20160825/1472150060.194423.bb3.l.png 243 7757142.5004 -364073.966999 0.0 0.0531 0.016198 3.058794 1472150060.194423
/dados/ufes/20160825/1472150060.887724.bb3.l.png 244 7757135.02861 -364073.260215 0.0 0.0504 0.013705 3.052157 1472150060.887724
/dados/ufes/20160825/1472150061.326641.bb3.l.png 245 7757130.32942 -364072.766222 0.0 0.056954 0.012591 3.047655 1472150061.326641
/dados/ufes/20160825/1472150061.773047.bb3.l.png 246 7757125.34905 -364072.216656 0.0 0.059495 0.00936 3.033642 1472150061.773047
/dados/ufes/20160825/1472150062.270016.bb3.l.png 247 7757119.84964 -364071.541046 0.0 0.05042 0.008563 3.023902 1472150062.270016
/dados/ufes/20160825/1472150062.705260.bb3.l.png 248 7757114.9685 -364070.895086 0.0 0.045336 0.007691 3.018492 1472150062.705260
/dados/ufes/20160825/1472150063.202188.bb3.l.png 249 7757109.52924 -364070.171332 0.0 0.045674 0.004702 3.016007 1472150063.202188
/dados/ufes/20160825/1472150063.639833.bb3.l.png 250 7757104.52659 -364069.479769 0.0 0.048454 0.005626 3.015007 1472150063.639833
/dados/ufes/20160825/1472150064.063151.bb3.l.png 251 7757099.85027 -364068.852787 0.0 0.051024 0.002097 3.021516 1472150064.063151
/dados/ufes/20160825/1472150064.510811.bb3.l.png 252 7757094.8216 -364068.189257 0.0 0.048268 0.001556 3.038275 1472150064.510811
/dados/ufes/20160825/1472150065.009071.bb3.l.png 253 7757089.38602 -364067.623777 0.0 0.043206 0.004613 3.062171 1472150065.009071
/dados/ufes/20160825/1472150065.565959.bb3.l.png 254 7757083.28555 -364067.170365 0.0 0.057879 0.003408 3.099377 1472150065.565959
/dados/ufes/20160825/1472150066.006749.bb3.l.png 255 7757078.38571 -364066.938143 0.0 0.05234 0.006054 3.116449 1472150066.006749
/dados/ufes/20160825/1472150066.512227.bb3.l.png 256 7757072.72995 -364066.751365 0.0 0.04428 0.017139 3.118582 1472150066.512227
/dados/ufes/20160825/1472150067.000804.bb3.l.png 257 7757067.41057 -364066.588916 0.0 0.037468 0.011234 3.105927 1472150067.000804
/dados/ufes/20160825/1472150067.502008.bb3.l.png 258 7757061.79439 -364066.358755 0.0 0.036506 0.020337 3.094124 1472150067.502008
/dados/ufes/20160825/1472150067.941418.bb3.l.png 259 7757056.74628 -364066.030056 0.0 0.037193 0.012671 3.080734 1472150067.941418
/dados/ufes/20160825/1472150068.383043.bb3.l.png 260 7757051.56314 -364065.613692 0.0 0.03676 0.008352 3.064794 1472150068.383043
/dados/ufes/20160825/1472150068.820526.bb3.l.png 261 7757046.84409 -364065.164967 0.0 0.040786 0.006722 3.048012 1472150068.820526
/dados/ufes/20160825/1472150069.329131.bb3.l.png 262 7757040.81808 -364064.521736 0.0 0.043697 0.00161 3.036718 1472150069.329131
/dados/ufes/20160825/1472150069.820361.bb3.l.png 263 7757035.07728 -364063.814747 0.0 0.038356 0.006032 3.03109 1472150069.820361
/dados/ufes/20160825/1472150070.250825.bb3.l.png 264 7757030.07773 -364063.202275 0.0 0.038422 0.009014 3.029806 1472150070.250825
/dados/ufes/20160825/1472150070.688329.bb3.l.png 265 7757024.92548 -364062.568138 0.0 0.034322 0.005993 3.026969 1472150070.688329
/dados/ufes/20160825/1472150071.194785.bb3.l.png 266 7757019.0529 -364061.849236 0.0 0.03459 0.001859 3.024304 1472150071.194785
/dados/ufes/20160825/1472150071.637867.bb3.l.png 267 7757013.79057 -364061.201829 0.0 0.034193 -0.000632 3.020656 1472150071.637867
/dados/ufes/20160825/1472150072.125970.bb3.l.png 268 7757008.12761 -364060.471717 0.0 0.030812 0.001058 3.017318 1472150072.125970
/dados/ufes/20160825/1472150072.574388.bb3.l.png 269 7757002.91942 -364059.749941 0.0 0.032796 0.000192 3.018163 1472150072.574388
/dados/ufes/20160825/1472150073.130006.bb3.l.png 270 7756996.63169 -364058.924026 0.0 0.038317 0.002515 3.017597 1472150073.130006
/dados/ufes/20160825/1472150073.569003.bb3.l.png 271 7756991.65522 -364058.261581 0.0 0.040012 0.002716 3.01769 1472150073.569003
/dados/ufes/20160825/1472150074.000847.bb3.l.png 272 7756986.83626 -364057.580728 0.0 0.042213 0.005965 3.015448 1472150074.000847
/dados/ufes/20160825/1472150074.500905.bb3.l.png 273 7756981.30861 -364056.837876 0.0 0.04235 0.009428 3.013587 1472150074.500905
/dados/ufes/20160825/1472150074.946513.bb3.l.png 274 7756976.35134 -364056.139077 0.0 0.041952 0.011211 3.014599 1472150074.946513
/dados/ufes/20160825/1472150075.440302.bb3.l.png 275 7756970.99731 -364055.422582 0.0 0.041559 0.013051 3.011559 1472150075.440302
/dados/ufes/20160825/1472150075.883958.bb3.l.png 276 7756966.30767 -364054.788311 0.0 0.042664 0.012693 3.010242 1472150075.883958
/dados/ufes/20160825/1472150076.375956.bb3.l.png 277 7756960.9729 -364054.055593 0.0 0.042024 0.012558 3.011462 1472150076.375956
/dados/ufes/20160825/1472150076.813453.bb3.l.png 278 7756956.27327 -364053.412342 0.0 0.039832 0.017658 3.011848 1472150076.813453
/dados/ufes/20160825/1472150077.375915.bb3.l.png 279 7756950.16747 -364052.576946 0.0 0.041986 0.017003 3.014426 1472150077.375915
/dados/ufes/20160825/1472150077.876350.bb3.l.png 280 7756944.83625 -364051.877995 0.0 0.047767 0.02077 3.019647 1472150077.876350
/dados/ufes/20160825/1472150078.375972.bb3.l.png 281 7756939.59703 -364051.221502 0.0 0.044014 0.0226 3.021307 1472150078.375972
/dados/ufes/20160825/1472150078.813521.bb3.l.png 282 7756934.98351 -364050.633445 0.0 0.034449 0.026271 3.018806 1472150078.813521
/dados/ufes/20160825/1472150079.375951.bb3.l.png 283 7756929.40268 -364049.863335 0.0 0.020077 0.029798 3.015678 1472150079.375951
/dados/ufes/20160825/1472150079.939595.bb3.l.png 284 7756924.05514 -364049.162865 0.0 0.014231 0.036807 3.016201 1472150079.939595
/dados/ufes/20160825/1472150080.563563.bb3.l.png 285 7756918.34433 -364048.40811 0.0 0.013197 0.037936 3.01177 1472150080.563563
/dados/ufes/20160825/1472150081.188535.bb3.l.png 286 7756913.37831 -364047.759411 0.0 0.015956 0.049549 3.01591 1472150081.188535
/dados/ufes/20160825/1472150081.938550.bb3.l.png 287 7756908.27965 -364047.098441 0.0 0.027223 0.058056 3.016798 1472150081.938550
/dados/ufes/20160825/1472150083.128909.bb3.l.png 288 7756902.22313 -364046.282172 0.0 0.033417 0.080773 3.018137 1472150083.128909
/dados/ufes/20160825/1472150084.501102.bb3.l.png 289 7756897.08167 -364045.633405 0.0 0.026809 0.088811 3.020818 1472150084.501102
/dados/ufes/20160825/1472150085.711351.bb3.l.png 290 7756892.12722 -364044.987293 0.0 0.025393 0.08764 3.015846 1472150085.711351
/dados/ufes/20160825/1472150086.757049.bb3.l.png 291 7756886.77887 -364044.283909 0.0 0.017093 0.068784 3.018395 1472150086.757049
/dados/ufes/20160825/1472150087.628891.bb3.l.png 292 7756881.57852 -364043.596696 0.0 0.005713 0.055485 3.022008 1472150087.628891
/dados/ufes/20160825/1472150088.377887.bb3.l.png 293 7756876.57324 -364042.930241 0.0 -0.000792 0.046901 3.024149 1472150088.377887
/dados/ufes/20160825/1472150089.073684.bb3.l.png 294 7756871.69498 -364042.352173 0.0 -0.005498 0.032963 3.025426 1472150089.073684
/dados/ufes/20160825/1472150089.821781.bb3.l.png 295 7756866.37363 -364041.687822 0.0 -0.001739 0.028335 3.026674 1472150089.821781
/dados/ufes/20160825/1472150090.517506.bb3.l.png 296 7756861.27828 -364041.033441 0.0 0.006221 0.024293 3.019735 1472150090.517506
/dados/ufes/20160825/1472150091.267730.bb3.l.png 297 7756856.01133 -364040.303715 0.0 0.010694 0.018477 3.006844 1472150091.267730
/dados/ufes/20160825/1472150092.010518.bb3.l.png 298 7756850.84619 -364039.555785 0.0 0.015858 0.016982 3.003729 1472150092.010518
/dados/ufes/20160825/1472150092.818766.bb3.l.png 299 7756845.6774 -364038.796477 0.0 0.01183 0.02224 2.99709 1472150092.818766
/dados/ufes/20160825/1472150093.753451.bb3.l.png 300 7756840.71662 -364038.00093 0.0 0.015179 0.029636 2.986356 1472150093.753451
/dados/ufes/20160825/1472150095.069498.bb3.l.png 301 7756835.56446 -364037.104479 0.0 0.030936 0.008245 2.976806 1472150095.069498
/dados/ufes/20160825/1472150096.563918.bb3.l.png 302 7756830.35956 -364036.226854 0.0 0.025022 0.052727 2.970535 1472150096.563918
/dados/ufes/20160825/1472150097.646502.bb3.l.png 303 7756825.26053 -364035.281985 0.0 0.014648 0.03119 2.958271 1472150097.646502
/dados/ufes/20160825/1472150098.565811.bb3.l.png 304 7756820.15459 -364034.230547 0.0 0.003889 0.023547 2.934755 1472150098.565811
/dados/ufes/20160825/1472150099.385609.bb3.l.png 305 7756815.20874 -364033.100369 0.0 -0.000948 0.016191 2.909798 1472150099.385609
/dados/ufes/20160825/1472150100.438873.bb3.l.png 306 7756808.63297 -364031.34484 0.0 -0.004335 0.006941 2.877247 1472150100.438873
/dados/ufes/20160825/1472150101.257642.bb3.l.png 307 7756803.62006 -364029.893521 0.0 -0.000227 0.006625 2.85284 1472150101.257642
/dados/ufes/20160825/1472150102.065209.bb3.l.png 308 7756798.77813 -364028.379064 0.0 -0.000812 0.010813 2.839037 1472150102.065209
/dados/ufes/20160825/1472150103.001420.bb3.l.png 309 7756793.53099 -364026.648422 0.0 0.006681 0.015503 2.828488 1472150103.001420
/dados/ufes/20160825/1472150104.003951.bb3.l.png 310 7756788.76795 -364025.001258 0.0 0.011699 0.021444 2.804906 1472150104.003951
/dados/ufes/20160825/1472150105.259554.bb3.l.png 311 7756783.98714 -364023.241526 0.0 0.021314 0.035718 2.791722 1472150105.259554
/dados/ufes/20160825/1472150106.939161.bb3.l.png 312 7756779.12523 -364021.416589 0.0 0.031812 0.05452 2.790558 1472150106.939161
/dados/ufes/20160825/1472150109.501650.bb3.l.png 313 7756774.39197 -364019.621019 0.0 0.036936 0.056252 2.79307 1472150109.501650
/dados/ufes/20160825/1472150111.002577.bb3.l.png 314 7756769.51381 -364017.897303 0.0 0.021027 0.038074 2.804478 1472150111.002577
/dados/ufes/20160825/1472150112.006464.bb3.l.png 315 7756764.79205 -364016.184073 0.0 0.010104 0.020237 2.799958 1472150112.006464
/dados/ufes/20160825/1472150112.940917.bb3.l.png 316 7756759.51946 -364014.246501 0.0 0.008617 0.000719 2.791681 1472150112.940917
/dados/ufes/20160825/1472150113.699949.bb3.l.png 317 7756754.78906 -364012.440608 0.0 0.00886 -0.008166 2.777735 1472150113.699949
/dados/ufes/20160825/1472150114.392367.bb3.l.png 318 7756750.02787 -364010.539535 0.0 -0.002503 -0.022986 2.759041 1472150114.392367
/dados/ufes/20160825/1472150115.153961.bb3.l.png 319 7756744.80584 -364008.266836 0.0 -0.008561 -0.032807 2.729305 1472150115.153961
/dados/ufes/20160825/1472150115.719309.bb3.l.png 320 7756740.64126 -364006.360483 0.0 -0.007963 -0.034939 2.706917 1472150115.719309
/dados/ufes/20160825/1472150116.406875.bb3.l.png 321 7756735.70606 -364003.98041 0.0 -0.009587 -0.042127 2.689148 1472150116.406875
/dados/ufes/20160825/1472150117.034022.bb3.l.png 322 7756731.06288 -364001.624954 0.0 -0.009112 -0.046413 2.668797 1472150117.034022
/dados/ufes/20160825/1472150117.655573.bb3.l.png 323 7756726.50857 -363999.225959 0.0 -0.008788 -0.045154 2.652954 1472150117.655573
/dados/ufes/20160825/1472150118.280734.bb3.l.png 324 7756721.82042 -363996.616719 0.0 -0.005902 -0.045419 2.626943 1472150118.280734
/dados/ufes/20160825/1472150118.888545.bb3.l.png 325 7756717.14609 -363993.830497 0.0 0.004457 -0.042852 2.610441 1472150118.888545
/dados/ufes/20160825/1472150119.439575.bb3.l.png 326 7756713.03002 -363991.337786 0.0 0.008745 -0.039363 2.601219 1472150119.439575
/dados/ufes/20160825/1472150120.065249.bb3.l.png 327 7756708.25902 -363988.403998 0.0 0.009607 -0.034843 2.591001 1472150120.065249
/dados/ufes/20160825/1472150120.627049.bb3.l.png 328 7756703.96027 -363985.737993 0.0 0.01371 -0.033408 2.597636 1472150120.627049
/dados/ufes/20160825/1472150121.251774.bb3.l.png 329 7756699.16882 -363982.800025 0.0 0.012946 -0.029121 2.596452 1472150121.251774
/dados/ufes/20160825/1472150121.876866.bb3.l.png 330 7756694.4459 -363979.838038 0.0 0.018115 -0.023336 2.589986 1472150121.876866
/dados/ufes/20160825/1472150122.504799.bb3.l.png 331 7756689.69445 -363976.898305 0.0 0.022108 -0.015569 2.595094 1472150122.504799
/dados/ufes/20160825/1472150123.126980.bb3.l.png 332 7756684.95245 -363973.9509 0.0 0.020882 -0.013881 2.59596 1472150123.126980
/dados/ufes/20160825/1472150123.694476.bb3.l.png 333 7756680.67289 -363971.31227 0.0 0.020171 -0.00738 2.594349 1472150123.694476
/dados/ufes/20160825/1472150124.377329.bb3.l.png 334 7756675.49191 -363968.136279 0.0 0.022016 -0.004189 2.60066 1472150124.377329
/dados/ufes/20160825/1472150124.939399.bb3.l.png 335 7756671.26194 -363965.546801 0.0 0.019672 7.5e-05 2.597969 1472150124.939399
/dados/ufes/20160825/1472150125.565707.bb3.l.png 336 7756666.37775 -363962.548933 0.0 0.021978 0.002347 2.599241 1472150125.565707
/dados/ufes/20160825/1472150126.196759.bb3.l.png 337 7756661.43836 -363959.517166 0.0 0.024304 0.003783 2.597031 1472150126.196759
/dados/ufes/20160825/1472150126.699443.bb3.l.png 338 7756657.43342 -363957.047822 0.0 0.026917 0.004548 2.600831 1472150126.699443
/dados/ufes/20160825/1472150127.320409.bb3.l.png 339 7756652.37308 -363953.933908 0.0 0.029088 0.004198 2.594732 1472150127.320409
/dados/ufes/20160825/1472150127.893678.bb3.l.png 340 7756647.6746 -363951.038209 0.0 0.024974 0.004497 2.597457 1472150127.893678
/dados/ufes/20160825/1472150128.461912.bb3.l.png 341 7756642.94216 -363948.09335 0.0 0.02643 0.001925 2.592761 1472150128.461912
/dados/ufes/20160825/1472150129.020551.bb3.l.png 342 7756638.17302 -363945.136699 0.0 0.02919 0.001384 2.595065 1472150129.020551
/dados/ufes/20160825/1472150129.538081.bb3.l.png 343 7756633.70045 -363942.361249 0.0 0.031648 0.002071 2.593925 1472150129.538081
/dados/ufes/20160825/1472150130.108755.bb3.l.png 344 7756628.72898 -363939.295779 0.0 0.030235 0.000237 2.595522 1472150130.108755
/dados/ufes/20160825/1472150130.604476.bb3.l.png 345 7756624.46009 -363936.656783 0.0 0.028543 0.001028 2.595343 1472150130.604476
/dados/ufes/20160825/1472150131.166282.bb3.l.png 346 7756619.62016 -363933.646946 0.0 0.026984 0.001462 2.596801 1472150131.166282
/dados/ufes/20160825/1472150131.727243.bb3.l.png 347 7756614.73945 -363930.634927 0.0 0.02601 0.003034 2.601422 1472150131.727243
/dados/ufes/20160825/1472150132.222863.bb3.l.png 348 7756610.35062 -363927.959869 0.0 0.024399 0.003108 2.599945 1472150132.222863
/dados/ufes/20160825/1472150132.781481.bb3.l.png 349 7756605.56616 -363925.022107 0.0 0.030008 0.007491 2.597536 1472150132.781481
/dados/ufes/20160825/1472150133.286041.bb3.l.png 350 7756601.19683 -363922.32418 0.0 0.029148 0.005147 2.597447 1472150133.286041
/dados/ufes/20160825/1472150133.904980.bb3.l.png 351 7756595.74083 -363918.933106 0.0 0.036577 0.004011 2.598792 1472150133.904980
/dados/ufes/20160825/1472150134.402842.bb3.l.png 352 7756591.32273 -363916.205129 0.0 0.032135 0.006509 2.598617 1472150134.402842
/dados/ufes/20160825/1472150134.889625.bb3.l.png 353 7756587.03175 -363913.570593 0.0 0.026417 0.010644 2.601818 1472150134.889625
/dados/ufes/20160825/1472150135.382538.bb3.l.png 354 7756582.35072 -363910.738003 0.0 0.02263 0.00659 2.604643 1472150135.382538
/dados/ufes/20160825/1472150135.814606.bb3.l.png 355 7756578.38924 -363908.323903 0.0 0.022169 0.004082 2.606832 1472150135.814606
/dados/ufes/20160825/1472150136.315914.bb3.l.png 356 7756573.789 -363905.566783 0.0 0.021953 0.011104 2.612001 1472150136.315914
/dados/ufes/20160825/1472150136.878250.bb3.l.png 357 7756568.8049 -363902.589224 0.0 0.022255 0.017504 2.604309 1472150136.878250
/dados/ufes/20160825/1472150137.377280.bb3.l.png 358 7756564.69765 -363900.042609 0.0 0.022732 0.021419 2.595558 1472150137.377280
/dados/ufes/20160825/1472150137.948572.bb3.l.png 359 7756560.17668 -363897.223743 0.0 0.025607 0.027668 2.582444 1472150137.948572
/dados/ufes/20160825/1472150138.505853.bb3.l.png 360 7756556.04568 -363894.558405 0.0 0.025919 0.031564 2.558146 1472150138.505853
/dados/ufes/20160825/1472150139.197801.bb3.l.png 361 7756551.49325 -363891.370214 0.0 0.019956 0.044194 2.504564 1472150139.197801
/dados/ufes/20160825/1472150139.888934.bb3.l.png 362 7756547.39096 -363888.098012 0.0 0.019121 0.058829 2.438757 1472150139.888934
/dados/ufes/20160825/1472150140.643994.bb3.l.png 363 7756543.58734 -363884.480424 0.0 0.007723 0.062617 2.336878 1472150140.643994
/dados/ufes/20160825/1472150141.457979.bb3.l.png 364 7756540.35531 -363880.686392 0.0 0.006779 0.070493 2.223973 1472150141.457979
/dados/ufes/20160825/1472150142.406153.bb3.l.png 365 7756537.4008 -363876.290646 0.0 0.0061 0.082219 2.116504 1472150142.406153
/dados/ufes/20160825/1472150143.793525.bb3.l.png 366 7756534.91205 -363871.738152 0.0 0.000809 0.101188 2.041452 1472150143.793525
/dados/ufes/20160825/1472150146.651628.bb3.l.png 367 7756532.74795 -363867.108298 0.0 -0.004249 0.090115 2.003149 1472150146.651628
/dados/ufes/20160825/1472150148.004468.bb3.l.png 368 7756530.65547 -363862.324355 0.0 -0.009816 0.062034 1.968226 1472150148.004468
/dados/ufes/20160825/1472150148.944582.bb3.l.png 369 7756528.94506 -363857.754371 0.0 -0.017085 0.042937 1.896705 1472150148.944582
/dados/ufes/20160825/1472150149.752500.bb3.l.png 370 7756527.59135 -363852.876682 0.0 -0.019692 0.018584 1.795555 1472150149.752500
/dados/ufes/20160825/1472150150.503966.bb3.l.png 371 7756526.75906 -363847.837793 0.0 -0.012465 0.000425 1.677355 1472150150.503966
/dados/ufes/20160825/1472150151.255765.bb3.l.png 372 7756526.54909 -363842.337486 0.0 -0.000929 -0.01669 1.555098 1472150151.255765
/dados/ufes/20160825/1472150151.834469.bb3.l.png 373 7756526.79534 -363837.71112 0.0 0.007694 -0.028458 1.507652 1472150151.834469
/dados/ufes/20160825/1472150152.522326.bb3.l.png 374 7756527.31178 -363832.006976 0.0 0.018159 -0.032539 1.475245 1472150152.522326
/dados/ufes/20160825/1472150153.151041.bb3.l.png 375 7756527.87856 -363826.774111 0.0 0.012922 -0.032419 1.454944 1472150153.151041
/dados/ufes/20160825/1472150153.779076.bb3.l.png 376 7756528.6006 -363821.397845 0.0 0.028767 -0.042045 1.451655 1472150153.779076
/dados/ufes/20160825/1472150154.319218.bb3.l.png 377 7756529.24319 -363816.640879 0.0 0.028532 -0.035436 1.445477 1472150154.319218
/dados/ufes/20160825/1472150154.946521.bb3.l.png 378 7756530.03302 -363811.086653 0.0 0.030884 -0.039305 1.439621 1472150154.946521
/dados/ufes/20160825/1472150155.521109.bb3.l.png 379 7756530.74644 -363805.989684 0.0 0.024892 -0.039158 1.437554 1472150155.521109
/dados/ufes/20160825/1472150156.163742.bb3.l.png 380 7756531.55537 -363800.40174 0.0 0.015056 -0.040984 1.424484 1472150156.163742
/dados/ufes/20160825/1472150156.789213.bb3.l.png 381 7756532.47366 -363795.004051 0.0 0.015095 -0.039669 1.38681 1472150156.789213
/dados/ufes/20160825/1472150157.401261.bb3.l.png 382 7756533.65636 -363789.679592 0.0 0.001008 -0.03085 1.322813 1472150157.401261
/dados/ufes/20160825/1472150158.031366.bb3.l.png 383 7756535.24652 -363784.173075 0.0 -0.000837 -0.028065 1.253882 1472150158.031366
/dados/ufes/20160825/1472150158.640473.bb3.l.png 384 7756537.09055 -363779.040227 0.0 -0.00216 -0.036704 1.173836 1472150158.640473
/dados/ufes/20160825/1472150159.201088.bb3.l.png 385 7756539.29732 -363774.450751 0.0 -0.003363 -0.029041 1.080688 1472150159.201088
