timestamp, x, y, label
1397835728.2411069869995117187500000, 7756844.889, -363667.606, 451
1397835728.9910330772399902343750000, 7756850.264, -363668.251, 452
1397835729.7411139011383056640625000, 7756855.565, -363668.938, 453
1397835730.4910750389099121093750000, 7756860.719, -363669.614, 454
1397835731.2411088943481445312500000, 7756865.985, -363670.36, 455
1397835731.9911139011383056640625000, 7756871.141, -363671.11, 456
1397835732.7411088943481445312500000, 7756876.763, -363671.836, 457
1397835733.4911069869995117187500000, 7756882.176, -363672.568, 458
1397835734.2411060333251953125000000, 7756887.927, -363673.327, 459
1397835734.9910879135131835937500000, 7756893.389, -363674.067, 460
1397835735.6160969734191894531250000, 7756898.359, -363674.721, 461
1397835736.3661439418792724609375000, 7756903.985, -363675.444, 462
1397835737.1161789894104003906250000, 7756909.537, -363676.151, 463
1397835737.8661539554595947265625000, 7756915.093, -363676.893, 464
1397835738.6161899566650390625000000, 7756920.656, -363677.587, 465
1397835739.3661489486694335937500000, 7756926.18, -363678.361, 466
1397835740.1161980628967285156250000, 7756931.535, -363679.092, 467
1397835740.8661689758300781250000000, 7756936.855, -363679.818, 468
1397835741.6162259578704833984375000, 7756942.027, -363680.537, 469
1397835742.3662350177764892578125000, 7756947.338, -363681.185, 470
1397835743.1161649227142333984375000, 7756952.375, -363681.875, 471
1397835743.9912269115447998046875000, 7756958.183, -363682.568, 472
1397835744.8662118911743164062500000, 7756963.827, -363683.237, 473
1397835745.7411990165710449218750000, 7756969.422, -363683.99, 474
1397835746.6161549091339111328125000, 7756974.907, -363684.742, 475
1397835747.4912559986114501953125000, 7756980.405, -363685.487, 476
1397835748.3662409782409667968750000, 7756986.046, -363686.24, 477
1397835749.2412428855895996093750000, 7756991.685, -363686.949, 478
1397835750.1162240505218505859375000, 7756997.456, -363687.724, 479
1397835750.8662750720977783203125000, 7757002.426, -363688.38, 480
1397835751.6162450313568115234375000, 7757007.402, -363689.085, 481
1397835752.3663010597229003906250000, 7757012.584, -363689.747, 482
1397835753.1162769794464111328125000, 7757017.635, -363690.399, 483
1397835753.8662810325622558593750000, 7757022.659, -363691.054, 484
1397835754.7412340641021728515625000, 7757028.358, -363691.781, 485
1397835755.7413098812103271484375000, 7757033.865, -363692.477, 486
1397835756.8663570880889892578125000, 7757038.977, -363693.124, 487
1397835758.3663060665130615234375000, 7757044.358, -363693.823, 488
1397835759.8663709163665771484375000, 7757049.392, -363694.538, 489
1397835761.1162979602813720703125000, 7757054.354, -363695.3, 490
1397835762.2413420677185058593750000, 7757059.499, -363696.055, 491
1397835763.3664000034332275390625000, 7757064.662, -363696.741, 492
1397835764.4913520812988281250000000, 7757069.639, -363697.321, 493
1397835765.7413280010223388671875000, 7757074.985, -363697.017, 494
1397835766.9913990497589111328125000, 7757080.105, -363694.867, 495
1397835768.1163880825042724609375000, 7757084.757, -363692.15, 496
1397835769.1164209842681884765625000, 7757089.122, -363689.446, 497
1397835770.1164109706878662109375000, 7757093.778, -363686.595, 498
1397835771.2414319515228271484375000, 7757098.269, -363683.901, 499
1397835772.8664209842681884765625000, 7757102.691, -363681.219, 500
1397835774.2414360046386718750000000, 7757107.067, -363678.607, 501
1397835775.2414989471435546875000000, 7757111.532, -363676.047, 502
1397835776.1165161132812500000000000, 7757115.998, -363673.533, 503
1397835776.9914550781250000000000000, 7757120.958, -363670.768, 504
1397835777.7414989471435546875000000, 7757125.47, -363668.275, 505
1397835778.4914638996124267578125000, 7757129.978, -363665.794, 506
1397835779.2415170669555664062500000, 7757134.454, -363663.301, 507
1397835780.1165270805358886718750000, 7757139.502, -363660.464, 508
1397835780.9914989471435546875000000, 7757144.211, -363657.745, 509
1397835781.8664760589599609375000000, 7757148.797, -363655.127, 510
1397835782.7414999008178710937500000, 7757153.163, -363652.547, 511
1397835783.7415308952331542968750000, 7757157.781, -363649.494, 512
1397835784.7415180206298828125000000, 7757161.992, -363646.059, 513
1397835785.7415990829467773437500000, 7757165.708, -363641.726, 514
1397835786.6165208816528320312500000, 7757168.141, -363637.203, 515
1397835787.4915609359741210937500000, 7757169.982, -363632.177, 516
1397835788.3665330410003662109375000, 7757171.637, -363626.962, 517
1397835789.2415590286254882812500000, 7757173.51, -363621.809, 518
1397835790.1166040897369384765625000, 7757175.866, -363616.637, 519
1397835790.9916460514068603515625000, 7757178.729, -363611.93, 520
1397835791.8665900230407714843750000, 7757182.186, -363607.688, 521
1397835792.7416648864746093750000000, 7757186.399, -363603.791, 522
1397835793.6165709495544433593750000, 7757191.069, -363600.433, 523
1397835794.3665959835052490234375000, 7757195.343, -363597.67, 524
1397835795.1165330410003662109375000, 7757199.87, -363594.808, 525
1397835795.8666040897369384765625000, 7757204.724, -363591.714, 526
1397835796.6165940761566162109375000, 7757209.68, -363588.569, 527
1397835797.3665881156921386718750000, 7757214.449, -363585.493, 528
1397835798.1167271137237548828125000, 7757219.096, -363582.399, 529
1397835798.8667099475860595703125000, 7757223.723, -363579.218, 530
1397835799.6165530681610107421875000, 7757228.224, -363576.015, 531
1397835800.3666419982910156250000000, 7757232.729, -363572.784, 532
1397835801.1166629791259765625000000, 7757237.021, -363569.566, 533
1397835801.8666830062866210937500000, 7757241.264, -363566.273, 534
1397835802.6166760921478271484375000, 7757245.494, -363562.963, 535
1397835803.3667249679565429687500000, 7757249.55, -363559.625, 536
1397835804.1167631149291992187500000, 7757253.447, -363556.27, 537
1397835804.9917130470275878906250000, 7757257.777, -363552.404, 538
1397835805.7417130470275878906250000, 7757261.524, -363549.091, 539
1397835806.4917221069335937500000000, 7757265.245, -363545.639, 540
1397835807.2417180538177490234375000, 7757268.933, -363542.136, 541
1397835807.9917340278625488281250000, 7757272.662, -363538.564, 542
1397835808.7417979240417480468750000, 7757276.362, -363534.976, 543
1397835809.4918239116668701171875000, 7757280.061, -363531.349, 544
1397835810.2417089939117431640625000, 7757283.829, -363527.685, 545
1397835810.9917559623718261718750000, 7757287.676, -363523.887, 546
1397835811.7418069839477539062500000, 7757291.532, -363520.098, 547
1397835812.4918379783630371093750000, 7757295.422, -363516.256, 548
1397835813.2417390346527099609375000, 7757299.143, -363512.53, 549
1397835813.9917418956756591796875000, 7757302.664, -363508.94, 550
1397835814.8668129444122314453125000, 7757306.77, -363504.829, 551
1397835815.7417879104614257812500000, 7757310.836, -363500.91, 552
1397835816.6168239116668701171875000, 7757315.188, -363497.465, 553
1397835817.4917330741882324218750000, 7757320.012, -363494.728, 554
1397835818.3668439388275146484375000, 7757325.206, -363493.108, 555
1397835819.2418649196624755859375000, 7757330.946, -363492.588, 556
1397835820.1168820858001708984375000, 7757336.412, -363493.194, 557
1397835820.9918289184570312500000000, 7757341.986, -363494.455, 558
1397835821.8668160438537597656250000, 7757347.271, -363496.037, 559
1397835822.7418749332427978515625000, 7757352.677, -363497.702, 560
1397835823.6168859004974365234375000, 7757358.139, -363499.504, 561
1397835824.3668749332427978515625000, 7757362.802, -363501.322, 562
1397835825.1168820858001708984375000, 7757367.705, -363503.477, 563
1397835825.8667728900909423828125000, 7757372.59, -363505.946, 564
1397835826.6168620586395263671875000, 7757377.401, -363508.786, 565
1397835827.3668789863586425781250000, 7757381.997, -363511.965, 566
1397835828.1168880462646484375000000, 7757386.249, -363515.239, 567
1397835828.8668971061706542968750000, 7757390.231, -363518.795, 568
1397835829.6169068813323974609375000, 7757394.022, -363522.633, 569
1397835830.3669259548187255859375000, 7757397.512, -363526.616, 570
1397835831.1168949604034423828125000, 7757400.803, -363530.688, 571
1397835831.8669528961181640625000000, 7757403.993, -363534.77, 572
1397835832.6169390678405761718750000, 7757407.214, -363538.907, 573
1397835833.3668739795684814453125000, 7757410.479, -363543.099, 574
1397835834.1169428825378417968750000, 7757413.762, -363547.445, 575
1397835834.8669559955596923828125000, 7757417.096, -363551.813, 576
1397835835.6169440746307373046875000, 7757420.53, -363556.272, 577
1397835836.3669600486755371093750000, 7757424.062, -363560.886, 578
1397835837.1169250011444091796875000, 7757427.588, -363565.492, 579
1397835837.8669729232788085937500000, 7757430.955, -363570.041, 580
1397835838.6169788837432861328125000, 7757434.467, -363574.653, 581
1397835839.3669810295104980468750000, 7757437.942, -363579.066, 582
1397835840.1169760227203369140625000, 7757441.385, -363583.635, 583
1397835840.8670051097869873046875000, 7757444.736, -363587.952, 584
1397835841.6169950962066650390625000, 7757448.034, -363592.225, 585
1397835842.3670349121093750000000000, 7757451.343, -363596.572, 586
1397835843.1169669628143310546875000, 7757454.622, -363600.921, 587
1397835843.8669428825378417968750000, 7757457.785, -363605.052, 588
1397835844.6169331073760986328125000, 7757460.912, -363609.323, 589
1397835845.4919240474700927734375000, 7757464.319, -363613.847, 590
1397835846.2419190406799316406250000, 7757467.34, -363617.94, 591
1397835847.1169641017913818359375000, 7757470.667, -363622.538, 592
1397835847.9919600486755371093750000, 7757474.124, -363626.988, 593
1397835848.7419478893280029296875000, 7757477.325, -363630.972, 594
1397835849.7419860363006591796875000, 7757481.439, -363634.977, 595
1397835850.6169540882110595703125000, 7757485.075, -363638.466, 596
1397835851.4919838905334472656250000, 7757489.073, -363641.797, 597
1397835852.4920120239257812500000000, 7757493.632, -363645.13, 598
1397835853.3670020103454589843750000, 7757497.85, -363647.979, 599
1397835854.2419888973236083984375000, 7757502.457, -363650.535, 600
1397835854.9920370578765869140625000, 7757506.93, -363652.79, 601
1397835855.8670189380645751953125000, 7757512.371, -363654.872, 602
1397835856.6170070171356201171875000, 7757517.212, -363656.31, 603
1397835857.3670489788055419921875000, 7757522.187, -363657.422, 604
1397835858.1170370578765869140625000, 7757527.315, -363658.326, 605
1397835858.8670489788055419921875000, 7757532.505, -363659.07, 606
1397835859.6170430183410644531250000, 7757537.608, -363659.657, 607
1397835860.3670411109924316406250000, 7757542.714, -363660.076, 608
1397835861.1170840263366699218750000, 7757547.837, -363660.332, 609
1397835861.9921360015869140625000000, 7757553.56, -363660.411, 610
1397835862.8670830726623535156250000, 7757559.251, -363660.161, 611
1397835863.7421450614929199218750000, 7757564.894, -363659.59, 612
1397835864.6171040534973144531250000, 7757570.015, -363658.913, 613
1397835865.6172070503234863281250000, 7757575.075, -363658.132, 614
1397835866.7421638965606689453125000, 7757580.405, -363657.133, 615
1397835867.7422289848327636718750000, 7757585.315, -363655.993, 616
1397835868.6171929836273193359375000, 7757590.302, -363654.806, 617
1397835869.4921829700469970703125000, 7757595.752, -363653.458, 618
1397835870.3671650886535644531250000, 7757601.194, -363651.924, 619
1397835871.2422258853912353515625000, 7757606.431, -363650.392, 620
1397835872.1171851158142089843750000, 7757611.574, -363648.64, 621
1397835872.9922521114349365234375000, 7757616.611, -363646.543, 622
1397835873.8672649860382080078125000, 7757621.757, -363643.828, 623
1397835874.6172521114349365234375000, 7757626.129, -363640.997, 624
1397835875.3672549724578857421875000, 7757630.58, -363637.749, 625
1397835876.1172850131988525390625000, 7757634.838, -363634.51, 626
1397835876.8672928810119628906250000, 7757639.147, -363631.166, 627
1397835877.6172749996185302734375000, 7757643.457, -363627.85, 628
